date,confirmed,deaths,country,new_cases,new_deaths,new_cases_7day_avg,growth_rate,case_fatality_rate,retail_recreation,grocery_pharmacy,transit,workplaces,residential,day_of_week,day_of_month,month,year,week_of_year,is_weekend,day_of_week_sin,day_of_week_cos,month_sin,month_cos,is_major_holiday,new_cases_lag_1,new_cases_lag_3,new_cases_lag_7,new_cases_lag_14,new_cases_rolling_mean_3,new_cases_rolling_std_3,new_cases_rolling_max_3,new_cases_rolling_mean_7,new_cases_rolling_std_7,new_cases_rolling_max_7,new_cases_rolling_mean_14,new_cases_rolling_std_14,new_cases_rolling_max_14,new_cases_growth_rate,new_cases_acceleration,new_cases_cumulative,mobility_index,retail_recreation_lag_7,retail_recreation_lag_14,grocery_pharmacy_lag_7,grocery_pharmacy_lag_14,transit_lag_7,transit_lag_14,workplaces_lag_7,workplaces_lag_14,residential_lag_7,residential_lag_14,cases_mobility_interaction
2020-05-19,106475,3302,India,6147.0,146.0,4597.571428571428,6.126903755681368,3.1011974641934725,-65.74755700325733,5.33781512605042,-41.624012638230646,-23.76829268292683,17.012841091492778,1,19,5,2020,21,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,4630.0,4864.0,3524.0,2963.0,5275.666666666667,783.2728345431959,6147.0,4597.571428571428,862.241817810382,6147.0,4076.785714285714,840.1312332076386,6147.0,32.76457883369331,41.08141051686162,106475.0,37.0381758539769,-69.83387622149837,-74.06188925081433,-3.2311557788944723,-13.872696817420437,-46.02834645669292,-52.11514195583596,-29.202435312024352,-34.861491628614914,19.048154093097917,20.72168284789644,-1029.0938203957382
2020-05-20,112028,3434,India,5553.0,132.0,4853.285714285715,5.215308757924397,3.0653051022958544,-64.71382113821139,6.253378378378378,-40.62834645669292,-22.809741248097414,17.298555377207062,2,20,5,2020,21,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,6147.0,5050.0,3763.0,3587.0,5443.333333333333,764.4228759877171,6147.0,4853.285714285715,838.5872473562727,6147.0,4217.214285714285,913.1055359487304,6147.0,-9.663250366032205,-42.42782919972551,112028.0,36.3626160550522,-69.45114006514657,-72.47068403908794,-1.809443507588533,-7.86890756302521,-44.89589905362776,-49.52996845425867,-26.62006079027356,-31.65296803652968,18.308681672025724,19.840064620355413,-1001.712887537994
2020-05-21,118226,3584,India,6198.0,150.0,5175.571428571428,5.532545435069802,3.0314820767005566,-64.88455284552846,5.869127516778524,-41.07413249211356,-23.622526636225267,17.35209003215434,3,21,5,2020,21,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,5553.0,4630.0,3942.0,3364.0,5966.0,358.5763517021161,6198.0,5175.571428571428,863.1444176464817,6198.0,4419.642857142857,1017.5671293027114,6198.0,11.615343057806582,21.27859342383879,118226.0,36.733325501505405,-68.74025974025975,-72.13821138211382,-2.09715242881072,-8.559463986599665,-45.79778830963665,-50.140378548895896,-26.932926829268293,-35.012176560121766,18.979066022544284,20.693548387096776,-1061.695975609756
2020-05-22,124794,3726,India,6568.0,142.0,5572.857142857143,5.555461573596343,2.98572046733016,-63.93658536585366,8.687394957983193,-40.127962085308056,-21.14329268292683,16.959807073954984,4,22,5,2020,21,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,6198.0,6147.0,3787.0,3344.0,6106.333333333333,513.6714254592454,6568.0,5572.857142857143,750.1094205895166,6568.0,4649.928571428572,1115.5111601197211,6568.0,5.969667634720888,-5.645675423085694,124794.0,35.54191180201088,-67.6709886547812,-71.1170731707317,1.6850921273031825,-4.923076923076923,-44.43059936908517,-48.640378548895896,-24.58320610687023,-29.746564885496184,18.578099838969404,19.95169082125604,-930.9660152671755
2020-05-23,131423,3868,India,6629.0,142.0,5825.0,5.311954100357386,2.943168243001605,-64.79806138933765,6.501683501683502,-41.32755905511811,-21.577335375191424,16.90306946688207,5,23,5,2020,21,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0,6568.0,5553.0,4864.0,3113.0,6465.0,233.23164450820107,6629.0,5825.0,768.5388734475287,6629.0,4901.071428571428,1138.4301920617704,6629.0,0.9287454323995137,-5.040922202321374,131423.0,36.15150632163231,-68.64563106796116,-72.77309562398703,-1.5209380234505865,-10.14070351758794,-45.588976377952754,-51.07704402515724,-22.551301684532923,-31.477794793261868,18.303715670436187,20.82276422764228,-1096.8953139356813
2020-05-24,138536,4024,India,7113.0,156.0,6119.714285714285,5.412294651621097,2.9046601605358897,-68.04692556634305,-2.51864406779661,-45.24763406940063,-9.741140215716486,14.823529411764708,6,24,5,2020,21,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0,6629.0,6198.0,5050.0,4353.0,6770.0,298.6084392645323,7113.0,6119.714285714285,815.9080246951246,7113.0,5098.214285714285,1267.8399060892996,7113.0,7.301252074219344,6.372506641819831,138536.0,34.46480731580622,-70.50324675324676,-74.23089430894309,-6.971283783783784,-16.116357504215852,-48.03312302839117,-52.80757097791798,-11.751543209876544,-16.86,15.875409836065574,17.45230263157895,-593.4529320987655
2020-05-25,144950,4172,India,6414.0,148.0,6374.571428571428,4.629843506381004,2.8782338737495685,-65.44246353322528,3.0503355704697985,-44.60314960629921,-32.72796352583587,18.616129032258065,0,25,5,2020,22,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0,7113.0,6568.0,4630.0,3607.0,6718.666666666667,358.0228111913168,7113.0,6374.571428571428,484.2392167592516,7113.0,5298.714285714285,1235.413442385329,7113.0,-9.827077182623366,-17.12832925684271,144950.0,40.34742642440461,-66.12987012987013,-70.07792207792208,5.949664429530201,-3.244107744107744,-43.37282780410742,-47.55974842767296,-23.65801526717557,-28.64329268292683,17.723916532905296,19.38745980707396,-1095.366106870229
2020-05-26,150793,4344,India,5843.0,172.0,6331.142857142857,4.031045187995863,2.8807703275350978,-62.86829268292683,9.587542087542088,-38.71811023622048,-21.371951219512194,15.228295819935692,1,26,5,2020,22,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,6414.0,6629.0,6147.0,3524.0,6456.666666666667,636.0741571022465,7113.0,6331.142857142857,520.3368872091145,7113.0,5464.357142857143,1130.136588555208,7113.0,-8.902400997817272,0.9246761848060947,150793.0,34.546662489648796,-65.74755700325733,-69.83387622149837,5.33781512605042,-3.2311557788944723,-41.624012638230646,-46.02834645669292,-23.76829268292683,-29.202435312024352,17.012841091492778,19.048154093097917,-1461.0369512195123
2020-05-27,158086,4534,India,7293.0,190.0,6579.714285714285,4.836431399335517,2.868059157673671,-61.96260162601626,12.47972972972973,-37.397476340694006,-19.310502283105023,14.802568218298555,2,27,5,2020,22,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,5843.0,7113.0,5553.0,3763.0,6516.666666666667,730.4316075672886,7293.0,6579.714285714285,501.9381483428994,7293.0,5716.5,1115.035960096214,7293.0,24.816019168235503,33.71842016605277,158086.0,33.36828711702846,-64.71382113821139,-69.45114006514657,6.253378378378378,-1.809443507588533,-40.62834645669292,-44.89589905362776,-22.809741248097414,-26.62006079027356,17.298555377207062,18.308681672025724,-1266.6249315068494
2020-05-28,165386,4711,India,7300.0,177.0,6737.142857142857,4.617739711296376,2.8484877801023063,-62.060064935064936,12.107744107744107,-38.16930379746835,-19.08523592085236,15.335473515248797,3,28,5,2020,22,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,7293.0,6414.0,6198.0,3942.0,6812.0,839.1859150390931,7300.0,6737.142857142857,534.0522535518437,7300.0,5956.357142857143,1063.9602802839825,7300.0,0.09598244892361496,-24.72003671931189,165386.0,33.66251954215861,-64.88455284552846,-68.74025974025975,5.869127516778524,-2.09715242881072,-41.07413249211356,-45.79778830963665,-23.622526636225267,-26.932926829268293,17.35209003215434,18.979066022544284,-1464.124200913242
2020-05-29,173491,4980,India,8105.0,269.0,6956.714285714285,4.900656645665302,2.870465903130422,-61.19186991869919,15.0893760539629,-37.669291338582674,-17.182926829268293,15.133440514469454,4,29,5,2020,22,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,7300.0,5843.0,6568.0,3787.0,7566.0,466.8008140524179,8105.0,6956.714285714285,732.144501740308,8105.0,6264.785714285715,1011.2790970290562,8105.0,11.027397260273975,10.93141481135036,173491.0,32.794382150254904,-63.93658536585366,-67.6709886547812,8.687394957983193,1.6850921273031825,-40.127962085308056,-44.43059936908517,-21.14329268292683,-24.58320610687023,16.959807073954984,18.578099838969404,-1388.6914634146344
2020-05-30,181827,5185,India,8336.0,205.0,7200.571428571428,4.804860194476945,2.851611696832704,-61.86731391585761,12.696969696969695,-38.5,-13.14854517611026,14.559485530546624,5,30,5,2020,22,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0,8105.0,7293.0,6629.0,4864.0,7913.666666666667,543.8569051996428,8336.0,7200.571428571428,875.117298260226,8336.0,6512.785714285715,1065.6013960036018,8336.0,2.8500925354719264,-8.177304724802049,181827.0,32.01883615562862,-64.79806138933765,-68.64563106796116,6.501683501683502,-1.5209380234505865,-41.32755905511811,-45.588976377952754,-21.577335375191424,-22.551301684532923,16.90306946688207,18.303715670436187,-1430.3615620214396
2020-05-31,190609,5408,India,8782.0,223.0,7439.0,4.829865751511053,2.837221747136809,-65.08414239482201,3.99492385786802,-42.07570977917981,-3.5500770416024654,12.955882352941176,6,31,5,2020,22,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0,8336.0,7300.0,7113.0,5050.0,8407.666666666666,344.14289667714087,8782.0,7439.0,1055.9586481802482,8782.0,6779.357142857143,1135.9959782663632,8782.0,5.350287907869489,2.5001953723975623,190609.0,30.916452892136366,-68.04692556634305,-70.50324675324676,-2.51864406779661,-6.971283783783784,-45.24763406940063,-48.03312302839117,-9.741140215716486,-11.751543209876544,14.823529411764708,15.875409836065574,-692.8873035439137
2020-06-01,198370,5608,India,7761.0,200.0,7631.428571428572,4.071686016924692,2.82704037908958,-58.21717990275527,21.602368866328256,-34.44952681388013,-15.9618320610687,13.63884430176565,0,1,6,2020,23,0,0.0,1.0,1.2246467991473532e-16,-1.0,0,8782.0,8105.0,6414.0,4630.0,8293.0,511.85642518190593,8782.0,7631.428571428572,956.0465220798317,8782.0,7003.0,977.4373873317069,8782.0,-11.626053290822135,-16.976341198691625,198370.0,30.566845769867435,-65.44246353322528,-66.12987012987013,3.0503355704697985,5.949664429530201,-44.60314960629921,-43.37282780410742,-32.72796352583587,-23.65801526717557,18.616129032258065,17.723916532905296,-2099.1715805471126
2020-06-02,207191,5829,India,8821.0,221.0,8056.857142857143,4.446740938650007,2.8133461395523938,-57.90243902439025,20.81925675675676,-32.801574803149606,-16.493129770992365,13.089887640449438,1,2,6,2020,23,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,7761.0,8336.0,5843.0,6147.0,8454.666666666666,601.0493601471792,8821.0,8056.857142857143,636.8970164192934,8821.0,7194.0,1055.4490112670535,8821.0,13.65803375853627,25.284087049358405,207191.0,30.071757809745414,-62.86829268292683,-65.74755700325733,9.587542087542088,5.33781512605042,-38.71811023622048,-41.624012638230646,-21.371951219512194,-23.76829268292683,15.228295819935692,17.012841091492778,-1248.7631097560975
2020-06-03,216824,6088,India,9633.0,259.0,8391.142857142857,4.649333223933483,2.8078072538095413,-57.200325732899024,23.22241086587436,-30.79495268138801,-15.24390243902439,12.82182985553772,2,3,6,2020,23,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0,8821.0,8782.0,7293.0,5553.0,8738.333333333334,938.7338991073738,9633.0,8391.142857142857,769.4529287252059,9633.0,7485.428571428572,1128.2544526347294,9633.0,9.205305520915985,-4.452728237620285,216824.0,29.01525267721229,-61.96260162601626,-64.71382113821139,12.47972972972973,6.253378378378378,-37.397476340694006,-40.62834645669292,-19.310502283105023,-22.809741248097414,14.802568218298555,17.298555377207062,-1408.3149315068492
2020-06-04,226713,6363,India,9889.0,275.0,8761.0,4.560841973213292,2.806632173717431,-57.62052117263843,21.47058823529412,-32.194006309148264,-15.464939024390244,13.420545746388443,3,4,6,2020,23,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0,9633.0,7761.0,7300.0,6198.0,9447.666666666666,557.599617407807,9889.0,8761.0,779.7189664659008,9889.0,7749.071428571428,1230.8543914562006,9889.0,2.6575314024706698,-6.547774118445315,226713.0,29.675003063141347,-62.060064935064936,-64.88455284552846,12.107744107744107,5.869127516778524,-38.16930379746835,-41.07413249211356,-19.08523592085236,-23.622526636225267,15.335473515248797,17.35209003215434,-1393.2222222222222
2020-06-05,236184,6649,India,9471.0,286.0,8956.142857142857,4.177528416985354,2.815177996816042,-55.40680713128039,21.570945945945947,-32.815748031496064,-14.83841463414634,13.337620578778136,4,5,6,2020,23,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,9889.0,8821.0,8105.0,6568.0,9664.333333333334,210.75420122344715,9889.0,8956.142857142857,758.8334091598285,9889.0,7956.428571428572,1260.744085193989,9889.0,-4.22691879866518,-6.88445020113585,236184.0,29.099647593925233,-61.19186991869919,-63.93658536585366,15.0893760539629,8.687394957983193,-37.669291338582674,-40.127962085308056,-17.182926829268293,-21.14329268292683,15.133440514469454,16.959807073954984,-1392.676219512195
2020-06-06,246622,6946,India,10438.0,297.0,9256.42857142857,4.41943569420451,2.816455952834702,-55.55716586151369,21.225042301184438,-32.985849056603776,-11.090490797546012,12.803858520900322,5,6,6,2020,23,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,9471.0,9633.0,8336.0,6629.0,9932.666666666666,484.97663173944113,10438.0,9256.42857142857,878.9284872583604,10438.0,8228.5,1359.3831604529512,10438.0,10.210115088163874,14.437033886829054,246622.0,28.10934105914095,-61.86731391585761,-64.79806138933765,12.696969696969695,6.501683501683502,-38.5,-41.32755905511811,-13.14854517611026,-21.577335375191424,14.559485530546624,16.90306946688207,-1096.0627258805512
2020-06-07,257486,7207,India,10864.0,261.0,9553.857142857143,4.405122008579943,2.7989871293973265,-59.34142394822006,12.025466893039049,-36.45754716981132,-2.7685185185185186,11.443719412724306,6,7,6,2020,23,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,10438.0,9889.0,8782.0,7113.0,10257.666666666666,713.7943214493471,10864.0,9553.857142857143,1030.7803562627325,10864.0,8496.42857142857,1486.335541073857,10864.0,4.08124161716803,-6.128873470995844,257486.0,27.50280226231855,-65.08414239482201,-68.04692556634305,3.99492385786802,-2.51864406779661,-42.07570977917981,-45.24763406940063,-3.5500770416024654,-9.741140215716486,12.955882352941176,14.823529411764708,-311.7677657935285
2020-06-08,265928,7473,India,8442.0,266.0,9651.142857142857,3.278624857273793,2.810159140820072,-51.86569579288026,29.06271186440678,-29.811023622047244,-12.556053811659194,11.937399678972712,0,8,6,2020,24,0,0.0,1.0,1.2246467991473532e-16,-1.0,0,10864.0,9471.0,7761.0,6414.0,9914.666666666666,1293.0310643342384,10864.0,9651.142857142857,849.5770376235022,10864.0,8641.285714285714,1361.33974895611,10864.0,-22.293814432989688,-26.37505605015772,265928.0,26.542543226389853,-58.21717990275527,-65.44246353322528,21.602368866328256,3.0503355704697985,-34.44952681388013,-44.60314960629921,-15.9618320610687,-32.72796352583587,13.63884430176565,18.616129032258065,-1238.7977862595417
2020-06-09,276146,7750,India,10218.0,277.0,9850.714285714286,3.84239342980055,2.8064864238482543,-52.94471544715447,24.625632377740303,-29.907086614173227,-13.863976083707026,11.86698717948718,1,9,6,2020,24,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,8442.0,10438.0,8821.0,5843.0,9841.333333333334,1254.1647951259567,10864.0,9850.714285714286,783.5895426998454,10864.0,8953.785714285714,1156.2749991357348,10864.0,21.037668798862818,43.33148323185251,276146.0,27.14569133113048,-57.90243902439025,-62.86829268292683,20.81925675675676,9.587542087542088,-32.801574803149606,-38.71811023622048,-16.493129770992365,-21.371951219512194,13.089887640449438,15.228295819935692,-1454.8589770992364
2020-06-10,286605,8102,India,10459.0,352.0,9968.714285714286,3.787489226713414,2.8268871792187853,-51.20616883116883,28.658206429780037,-27.45741324921136,-12.532137518684603,11.411575562700964,2,10,6,2020,24,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0,10218.0,10864.0,9633.0,7293.0,9706.333333333334,1101.555415461852,10459.0,9968.714285714286,807.1781534633801,10864.0,9179.92857142857,1115.3518564723113,10864.0,2.358582892934047,-18.679085905928773,286605.0,25.65182379044144,-57.200325732899024,-61.96260162601626,23.22241086587436,12.47972972972973,-30.79495268138801,-37.397476340694006,-15.24390243902439,-19.310502283105023,12.82182985553772,14.802568218298555,-1468.4451219512196
2020-06-11,297535,8498,India,10930.0,396.0,10117.42857142857,3.813611067497069,2.856134572403247,-50.00969305331179,28.24915824915825,-29.00472440944882,-13.654708520179373,12.070739549839228,3,11,6,2020,24,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0,10459.0,8442.0,9889.0,7300.0,10535.666666666666,362.1385554360828,10930.0,10117.42857142857,882.4325955642535,10930.0,9439.214285714286,1065.5276178474069,10930.0,4.503298594511906,2.1447157015778595,297535.0,26.1849663831948,-57.62052117263843,-62.060064935064936,21.47058823529412,12.107744107744107,-32.194006309148264,-38.16930379746835,-15.464939024390244,-19.08523592085236,13.420545746388443,15.335473515248797,-1529.3278201219512
2020-06-12,308993,8884,India,11458.0,386.0,10401.285714285714,3.8509755154855663,2.8751460389070305,-48.96601941747573,31.53716216216216,-27.777952755905517,-12.560538116591928,11.757624398073837,4,12,6,2020,24,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,10930.0,10218.0,9471.0,8105.0,10949.0,499.7709475349679,11458.0,10401.285714285714,956.32642862948,11458.0,9678.714285714286,1118.0980711472762,11458.0,4.830741079597445,0.3274424850855384,308993.0,25.265533672011756,-55.40680713128039,-61.19186991869919,21.570945945945947,15.0893760539629,-32.815748031496064,-37.669291338582674,-14.83841463414634,-17.182926829268293,13.337620578778136,15.133440514469454,-1405.3462499999996
2020-06-13,320922,9195,India,11929.0,311.0,10614.285714285714,3.86060525642975,2.865182193804102,-51.64943457189015,24.553299492385783,-31.63108320251177,-15.588938714499252,12.600644122383253,5,13,6,2020,24,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,11458.0,10459.0,10438.0,8336.0,11439.0,499.7709475349679,11929.0,10614.285714285714,1118.208494912829,11929.0,9935.357142857143,1195.8469549070235,11929.0,4.1106650375283715,-0.7200760420690733,320922.0,27.867525152821106,-55.55716586151369,-61.86731391585761,21.225042301184438,12.696969696969695,-32.985849056603776,-38.5,-11.090490797546012,-13.14854517611026,12.803858520900322,14.559485530546624,-1157.6254294478529
2020-06-14,332424,9520,India,11502.0,325.0,10705.42857142857,3.5840484603735456,2.8638124804466583,-55.836569579288025,15.0,-34.44075829383886,-3.181954887218045,10.823817292006526,6,14,6,2020,24,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,11929.0,10930.0,10864.0,8782.0,11629.666666666666,260.1621289375779,11929.0,10705.42857142857,1166.8955761824884,11929.0,10129.642857142857,1214.854508993541,11929.0,-3.5795121133372465,-7.690177150865618,332424.0,26.070775013087864,-59.34142394822006,-65.08414239482201,12.025466893039049,3.99492385786802,-36.45754716981132,-42.07570977917981,-2.7685185185185186,-3.5500770416024654,11.443719412724306,12.955882352941176,-300.77185185185186
2020-06-15,343091,9900,India,10667.0,380.0,11023.285714285714,3.208853753038299,2.8855318268331143,-49.17341977309562,29.460236886632824,-29.466141732283464,-15.407185628742514,11.39967897271268,0,15,6,2020,25,0,0.0,1.0,1.2246467991473532e-16,-1.0,0,11502.0,11458.0,8442.0,7761.0,11366.0,641.897966969829,11929.0,11023.285714285714,624.6342167716067,11929.0,10337.214285714286,1010.0042024719238,11929.0,-7.259607024865245,-3.680094911527998,343091.0,26.361606526708567,-51.86569579288026,-58.21717990275527,29.06271186440678,21.602368866328256,-29.811023622047244,-34.44952681388013,-12.556053811659194,-15.9618320610687,11.937399678972712,13.63884430176565,-1059.9820627802692
2020-06-16,354065,11903,India,10974.0,2003.0,11131.285714285714,3.198568309865313,3.3618120966489204,-49.75728155339806,27.05555555555556,-28.77201257861635,-14.672155688622755,10.8288,1,16,6,2020,25,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,10667.0,11929.0,10218.0,8821.0,11047.666666666666,422.3462244809736,11502.0,11131.285714285714,518.5401669705808,11929.0,10491.0,921.4077857779716,11929.0,2.878035061404338,10.137642086269583,354065.0,26.00756245515929,-52.94471544715447,-57.90243902439025,24.625632377740303,20.81925675675676,-29.907086614173227,-32.801574803149606,-13.863976083707026,-16.493129770992365,11.86698717948718,13.089887640449438,-1416.6210762331839
2020-06-17,366946,12237,India,12881.0,334.0,11477.285714285714,3.63803256464208,3.334823107487205,-49.486223662884925,28.18950930626057,-27.861198738170348,-13.82511210762332,11.24198717948718,2,17,6,2020,25,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0,10974.0,11502.0,10459.0,9633.0,11507.333333333334,1199.4925315871426,12881.0,11477.285714285714,751.0906989806281,12881.0,10723.0,1083.4169592969563,12881.0,17.37743757973391,14.499402518329575,366946.0,25.603630422041444,-51.20616883116883,-57.200325732899024,28.658206429780037,23.22241086587436,-27.45741324921136,-30.79495268138801,-12.532137518684603,-15.24390243902439,11.411575562700964,12.82182985553772,-1310.7362630792227
2020-06-18,380532,12573,India,13586.0,336.0,11856.714285714286,3.702452131921308,3.3040585285862947,-50.16883116883117,23.13636363636364,-30.496062992125985,-14.573991031390134,11.85576923076923,3,18,6,2020,25,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0,12881.0,10667.0,10930.0,9889.0,12480.333333333334,1351.3091183490665,13586.0,11856.714285714286,1042.7699833113754,13586.0,10987.07142857143,1294.492503129815,13586.0,5.473177548326991,-11.90426003140692,380532.0,26.773663605779127,-50.00969305331179,-57.62052117263843,28.24915824915825,21.47058823529412,-29.00472440944882,-32.194006309148264,-13.654708520179373,-15.464939024390244,12.070739549839228,13.420545746388443,-1492.4596412556054
2020-06-19,395048,12948,India,14516.0,375.0,12293.57142857143,3.8146594767325848,3.2775763957797537,-49.43527508090615,25.82939189189189,-29.7397476340694,-13.269461077844312,11.967897271268058,4,19,6,2020,25,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,13586.0,10974.0,11458.0,9471.0,13661.0,820.076215970197,14516.0,12293.57142857143,1420.160420180616,14516.0,11347.42857142857,1522.1721177461854,14516.0,6.845281907846323,1.3721043595193327,395048.0,26.10309526602198,-48.96601941747573,-55.40680713128039,31.53716216216216,21.570945945945947,-27.777952755905517,-32.815748031496064,-12.560538116591928,-14.83841463414634,11.757624398073837,13.337620578778136,-1439.1864573991031
2020-06-20,410451,13254,India,15403.0,306.0,12789.857142857143,3.899019865940345,3.2291308828581244,-50.980613893376415,21.550084889643465,-31.764150943396228,-10.938622754491018,11.68599033816425,5,20,6,2020,25,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,14516.0,12881.0,11929.0,10438.0,14501.666666666666,908.5847969965879,15403.0,12789.857142857143,1821.7514858482864,15403.0,11702.07142857143,1839.3330925296468,15403.0,6.110498759988969,-0.7347831478573541,410451.0,26.342344482356978,-51.64943457189015,-55.55716586151369,24.553299492385783,21.225042301184438,-31.63108320251177,-32.985849056603776,-15.588938714499252,-11.090490797546012,12.600644122383253,12.803858520900322,-1859.6044992526158
2020-06-21,425282,13699,India,14831.0,445.0,13265.42857142857,3.613342396534547,3.2211567853800536,-60.07281553398058,1.0796610169491525,-41.55433070866142,-5.790977443609022,14.045751633986928,6,21,6,2020,25,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,15403.0,13586.0,11502.0,10864.0,14916.666666666666,449.6624660045925,15403.0,13265.42857142857,1863.5620781309058,15403.0,11985.42857142857,1998.9353594922768,15403.0,-3.713562293059791,-9.82406105304876,425282.0,30.365968830059487,-55.836569579288025,-59.34142394822006,15.0,12.025466893039049,-34.44075829383886,-36.45754716981132,-3.181954887218045,-2.7685185185185186,10.823817292006526,11.443719412724306,-365.9884511278195
2020-06-22,440215,14011,India,14933.0,312.0,13874.857142857143,3.5113171965895478,3.1827629680951355,-47.44570502431118,29.962774957698816,-28.88801261829653,-14.571856287425147,11.73836276083467,0,22,6,2020,26,0,0.0,1.0,1.2246467991473532e-16,-1.0,0,14831.0,14516.0,10667.0,8442.0,15055.666666666666,305.0923357499028,15403.0,13874.857142857143,1541.9858871567,15403.0,12449.07142857143,1861.9146251717652,15403.0,0.6877486346166917,4.401310927676483,440215.0,25.660984172716883,-49.17341977309562,-51.86569579288026,29.460236886632824,29.06271186440678,-29.466141732283464,-29.811023622047244,-15.407185628742514,-12.556053811659194,11.39967897271268,11.937399678972712,-1643.484491017964
2020-06-23,456183,14476,India,15968.0,465.0,14588.285714285714,3.6273184693842886,3.1732879129647533,-47.56472491909385,28.74149659863945,-27.471698113207548,-16.441616766467067,11.291666666666666,1,23,6,2020,26,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,14933.0,15403.0,10974.0,10218.0,15244.0,629.0731277045602,15968.0,14588.285714285714,1054.335132407399,15968.0,12859.785714285714,1963.337236542807,15968.0,6.930958280318755,6.243209645702064,456183.0,25.692426616358784,-49.75728155339806,-52.94471544715447,27.05555555555556,24.625632377740303,-28.77201257861635,-29.907086614173227,-14.672155688622755,-13.863976083707026,10.8288,11.86698717948718,-1610.1223652694614
2020-06-24,473105,14894,India,16922.0,418.0,15165.57142857143,3.709476240894549,3.148138362519948,-47.44570502431118,30.17376490630324,-26.074132492113566,-13.606875934230194,10.427884615384617,2,24,6,2020,26,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0,15968.0,14831.0,12881.0,10459.0,15941.0,994.7748488979795,16922.0,15165.57142857143,1069.9160180660158,16922.0,13321.42857142857,2109.779890607815,16922.0,5.974448897795592,-0.956509382523163,473105.0,24.388649516509886,-49.486223662884925,-51.20616883116883,28.18950930626057,28.658206429780037,-27.861198738170348,-27.45741324921136,-13.82511210762332,-12.532137518684603,11.24198717948718,11.411575562700964,-1780.81269058296
2020-06-25,490401,15301,India,17296.0,407.0,15695.57142857143,3.655848067553724,3.1200996735324766,-49.64123376623377,23.80976430976431,-29.674015748031497,-15.499252615844544,11.735152487961477,3,25,6,2020,26,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0,16922.0,14933.0,13586.0,10930.0,16728.666666666668,684.7841509069341,17296.0,15695.57142857143,1075.9260905754181,17296.0,13776.142857142857,2236.9072350059378,17296.0,2.210140645313796,-3.764308252481796,490401.0,26.637413654517818,-50.16883116883117,-50.00969305331179,23.13636363636364,28.24915824915825,-30.496062992125985,-29.00472440944882,-14.573991031390134,-13.654708520179373,11.85576923076923,12.070739549839228,-1980.0224215246637
