date,confirmed,deaths,country,new_cases,new_deaths,new_cases_7day_avg,growth_rate,case_fatality_rate,retail_recreation,grocery_pharmacy,transit,workplaces,residential
2021-09-05,33027621,440752,India,38948.0,219.0,41383.142857142855,0.1180647672611723,1.3344951487725984,-6.94620253164557,38.38448275862069,2.1074249605055293,-3.835329341317365,11.460674157303371
2021-09-06,33058843,441042,India,31222.0,290.0,41423.28571428572,0.0945329970935437,1.334112025638647,-2.407936507936508,44.85445205479452,3.0677165354330707,-5.095665171898355,10.392125984251969
2021-09-07,33096718,441411,India,37875.0,369.0,40839.0,0.114568437860929,1.3337002176469583,-0.9033280507131536,46.480274442538594,5.155905511811024,-4.937219730941704,10.103610675039246
2021-09-08,33139981,441749,India,43263.0,338.0,40292.0,0.1307168886050869,1.3329790382197262,4.378378378378378,56.998275862068965,11.94006309148265,-2.5680119581464877,8.786499215070643
2021-09-09,33174954,442009,India,34973.0,260.0,38809.28571428572,0.1055311407692105,1.3323575369539322,2.786053882725832,55.18384879725086,9.6403785488959,-4.690582959641255,9.89655172413793
2021-09-10,33208330,442317,India,33376.0,308.0,37489.0,0.1006060174190359,1.3319459304337196,-1.5632911392405062,47.59005145797599,3.543307086614173,-13.402092675635275,12.670886075949369
2021-09-11,33236921,442655,India,28591.0,338.0,35464.0,0.0860958681150103,1.331817107848227,-5.530805687203792,40.56143344709898,2.042452830188679,-9.784431137724551,12.074603174603174
2021-09-12,33264175,442874,India,27254.0,219.0,33793.42857142857,0.0819991719449575,1.3313842895547536,-6.969936708860759,37.36614853195164,4.735759493670886,-5.820089955022489,10.818619582664526
2021-09-13,33289579,443213,India,25404.0,339.0,32962.28571428572,0.0763704495902795,1.331386618016407,-2.2805071315372425,43.67465753424658,5.507086614173228,-5.639760837070254,10.105511811023622
2021-09-14,33316755,443497,India,27176.0,284.0,31433.85714285714,0.0816351567558104,1.3311530489689047,-2.5007923930269413,43.40172413793103,5.159055118110237,-6.458893871449925,10.12755905511811
2021-09-15,33347325,443928,India,30570.0,431.0,29620.571428571428,0.0917556346649028,1.3312252182146544,-0.4356120826709062,47.82241379310345,8.001577287066246,-3.94170403587444,9.54160125588697
2021-09-16,33381728,444248,India,34403.0,320.0,29539.14285714286,0.1031656961990146,1.3308118740887231,-2.2301587301587302,43.81271477663231,5.330708661417323,-6.618834080717488,10.670846394984324
2021-09-17,33417390,444529,India,35662.0,281.0,29865.714285714286,0.1068308986281296,1.3302325525721788,-2.372827804107425,46.4639175257732,3.029968454258675,-7.576980568011958,11.581102362204724
2021-09-18,33448163,444838,India,30773.0,309.0,30177.42857142857,0.0920867847548745,1.3299325287310997,-2.0678233438485805,46.46048109965636,7.031545741324921,-0.4505988023952096,9.906793048973144
2021-09-19,33478419,445133,India,30256.0,295.0,30606.285714285717,0.090456387694604,1.3296117716908913,-6.357030015797788,38.158347676419965,4.7705696202531644,-5.1946107784431135,10.951845906902086
2021-09-20,33504534,445385,India,26115.0,252.0,30707.85714285714,0.0780054757065995,1.3293275471313823,-0.4633757961783439,45.85591766723842,6.186119873817034,-4.508221225710015,9.858490566037736
2021-09-21,33531498,445768,India,26964.0,383.0,30677.571428571428,0.0804786599926998,1.3294007920552788,-1.388272583201268,43.922680412371136,5.55748031496063,-3.8370702541106128,10.147566718995291
2021-09-22,33563421,446050,India,31923.0,282.0,30870.85714285714,0.0952030237360679,1.3289765664828983,-0.2798092209856915,46.37264957264957,7.163779527559055,1.0807174887892377,10.279434850863424
2021-09-23,33594803,446368,India,31382.0,318.0,30439.285714285717,0.0935005999537441,1.328681701154789,-1.4161392405063291,44.16267123287671,4.653543307086614,0.0119581464872944,10.970219435736675
2021-09-24,33624419,446658,India,29616.0,290.0,29575.571428571428,0.0881564925384381,1.3283738820884905,0.3375594294770206,48.56946826758148,8.075829383886257,1.85949177877429,10.273584905660377
2021-09-25,33652745,446918,India,28326.0,260.0,29226.0,0.0842423478008669,1.3280283673738946,-2.170616113744076,43.81786941580756,8.78740157480315,-0.4476047904191617,10.03481012658228
2021-09-26,33678786,447194,India,26041.0,276.0,28623.85714285714,0.0773815033513702,1.32782102062705,-6.533227848101266,36.17353951890034,4.954113924050633,-2.57185628742515,11.044943820224718
2021-09-27,33697581,447373,India,18795.0,179.0,27578.14285714286,0.0558066433867354,1.3276116169881749,-7.855555555555555,35.06655290102389,-2.056692913385827,-6.582959641255606,12.111811023622048
2021-09-28,33716451,447751,India,18870.0,378.0,26421.85714285714,0.0559980848476859,1.3279897104235554,0.2400635930047694,47.37413793103448,8.198425196850394,-1.905829596412556,9.550314465408803
2021-09-29,33739980,448062,India,23529.0,311.0,25222.714285714286,0.0697849248724402,1.327985375213619,-0.9047619047619048,46.25557461406518,6.932283464566929,0.4409566517189835,9.6436420722135
2021-09-30,33766707,448339,India,26727.0,277.0,24557.714285714286,0.0792146290543138,1.3277545838272,-0.7088607594936709,45.16894197952218,6.21259842519685,0.6591928251121076,10.023474178403756
2021-10-01,33791061,448573,India,24354.0,234.0,23806.0,0.0721242968702906,1.3274901311917966,3.526148969889065,52.638698630136986,12.15481832543444,2.5440956651718984,9.29245283018868
2021-10-02,33813903,448817,India,22842.0,244.0,23022.571428571428,0.067597759064153,1.3273149804682411,-0.9225908372827804,46.60958904109589,5.822047244094488,-17.877245508982035,13.131746031746031
2021-10-03,33834702,448997,India,20799.0,180.0,22273.714285714286,0.0615102018835189,1.327031046409098,-1.6170886075949369,43.91896551724138,8.5608214849921,-1.490254872563718,10.595505617977528
2021-10-04,33853048,449260,India,18346.0,263.0,22209.571428571428,0.0542224370706723,1.3270887749900688,3.953968253968254,52.679310344827584,11.296062992125984,0.3243647234678625,8.312893081761006
2021-10-05,33871881,449538,India,18833.0,278.0,22204.285714285717,0.055631622889618,1.327171644231981,4.544444444444444,52.90721649484536,12.277602523659306,-0.8236173393124065,8.169544740973313
2021-10-06,33894312,449856,India,22431.0,318.0,22047.42857142857,0.0662230715796408,1.3272315425667882,5.698412698412699,56.519793459552496,12.615141955835965,-2.603886397608371,8.725274725274724
2021-10-07,33915569,450127,India,21257.0,271.0,21266.0,0.0627155376394794,1.3271987269327548,4.272292993630574,54.4708904109589,10.789638932496077,-0.7384155455904334,9.294670846394984
2021-10-08,33935309,450375,India,19740.0,248.0,20606.85714285714,0.0582033578737872,1.3271575042973678,6.455555555555556,57.3013698630137,14.584518167456556,2.9327354260089686,8.682389937106919
2021-10-09,33953475,450589,India,18166.0,214.0,19938.85714285714,0.0535312644420082,1.3270777144312915,5.313880126182966,55.00856164383562,15.041009463722398,-2.330838323353293,9.19175911251981
2021-10-10,33971607,450782,India,18132.0,193.0,19557.85714285714,0.0534024867852256,1.3269375216780297,5.518225039619652,53.07917383820998,16.614896988906498,1.0389805097451277,8.809904153354633
2021-10-11,33985920,450963,India,14313.0,181.0,18981.714285714286,0.0421322429639658,1.326911262075589,10.2555910543131,59.25,16.935433070866143,-1.4962630792227205,8.11320754716981
2021-10-12,34001743,451189,India,15823.0,226.0,18551.714285714286,0.0465575155829345,1.3269584444538622,14.020700636942674,64.76165803108809,21.95886075949367,-5.467862481315396,7.575235109717869
2021-10-13,34020730,451435,India,18987.0,246.0,18059.714285714286,0.0558412549615416,1.326940956293413,16.46422893481717,69.02951388888889,25.365079365079364,-9.457399103139014,7.227629513343799
2021-10-14,34037592,451814,India,16862.0,379.0,17431.85714285714,0.0495638982467516,1.3273970732124647,16.084260731319556,63.8272884283247,23.12460567823344,-19.82660687593423,8.88679245283019
2021-10-15,34053573,451980,India,15981.0,166.0,16894.85714285714,0.0469510299083486,1.3272616062931195,10.976190476190476,57.48103448275862,13.385466034755137,-35.98505231689088,12.808846761453395
2021-10-16,34067719,452124,India,14146.0,144.0,16320.57142857143,0.0415404280778464,1.3271331726083568,3.8117088607594938,51.01372212692967,13.474763406940063,-8.932634730538922,9.618066561014263
2021-10-17,34081315,452290,India,13596.0,166.0,15672.57142857143,0.0399087476329107,1.32709081207694,0.5174050632911392,43.151462994836486,15.652931854199682,-4.17814371257485,9.15224358974359
2021-10-18,34094373,452454,India,13058.0,164.0,15493.285714285714,0.0383142493181276,1.3270635597258231,4.275477707006369,50.39827586206896,13.5,-6.376681614349776,9.381703470031546
2021-10-19,34108996,452651,India,14623.0,197.0,15321.857142857143,0.0428897753890433,1.327072189401295,5.203497615262322,53.38803418803419,12.73259493670886,-17.75186846038864,11.295418641390205
2021-10-20,34127450,452811,India,18454.0,160.0,15245.714285714286,0.0541030290073685,1.32682342220119,5.90302066772655,55.21134020618557,16.085173501577287,-7.276532137518685,9.0
2021-10-21,34143236,453042,India,15786.0,231.0,15092.0,0.0462560197143302,1.3268865317862666,8.860095389507155,58.292808219178085,16.620253164556964,1.2406576980568012,8.094043887147336
2021-10-22,34159562,453708,India,16326.0,666.0,15141.285714285714,0.04781620582186,1.3282020419348468,10.041139240506327,62.46735395189003,17.817034700315457,3.721973094170404,8.32967032967033
2021-10-23,34175468,454269,India,15906.0,561.0,15392.714285714286,0.0465638288921876,1.329225396415932,7.055292259083728,57.675257731958766,16.955905511811025,2.5778443113772456,8.466034755134281
2021-10-24,34189774,454712,India,14306.0,443.0,15494.142857142857,0.0418604362638186,1.3299649187502671,0.8827258320126783,48.6038062283737,12.08860759493671,0.4955089820359281,10.492776886035314
2021-10-25,34202202,455068,India,12428.0,356.0,15404.142857142857,0.0363500501641134,1.330522520158205,7.569157392686803,56.11034482758621,15.058267716535433,1.5799701046337815,8.641509433962264
2021-10-26,34215653,455653,India,13451.0,585.0,15236.714285714286,0.0393278771934069,1.3317092033871163,8.523052464228934,57.23702422145329,17.13722397476341,1.9506726457399104,8.485849056603774
2021-10-27,34231809,456386,India,16156.0,733.0,14908.42857142857,0.0472181548018424,1.3332219749181238,10.22063492063492,60.73575129533679,18.100946372239747,4.210762331838565,8.249607535321822
2021-10-28,34246157,457191,India,14348.0,805.0,14703.0,0.0419142324613819,1.3350140279973604,8.953968253968254,58.5697074010327,14.5062893081761,4.011958146487294,9.04075235109718
2021-10-29,34260470,457740,India,14313.0,549.0,14415.42857142857,0.0417944705445316,1.3360587289082726,9.248012718600954,60.8839590443686,14.725552050473189,6.24813153961136,9.488993710691824
2021-10-30,34273300,458186,India,12830.0,446.0,13976.0,0.0374484062828139,1.3368598880177864,9.324367088607596,61.36034482758621,18.51968503937008,9.236526946107784,8.592709984152139
2021-10-31,34285814,458437,India,12514.0,251.0,13720.0,0.0365123871935324,1.3371040279224522,10.626582278481012,62.766839378238345,19.557661927330173,8.827844311377245,8.9648
2021-11-01,34296237,458880,India,10423.0,443.0,13433.57142857143,0.030400328252389,1.3379893543422854,17.71383147853736,73.12607944732297,20.14511041009464,-1.563527653213752,8.61732283464567
2021-11-02,34308140,459191,India,11903.0,311.0,13212.42857142857,0.034706431495679,1.3384316375064342,28.56070287539936,91.8890814558059,30.837282780410742,-1.7369207772795217,7.615384615384615
2021-11-03,34321025,459652,India,12885.0,461.0,12745.142857142857,0.0375566847984121,1.3392723556478865,29.63275039745628,96.09233449477352,36.30331753554503,-7.284005979073243,8.35691823899371
2021-11-04,34333754,459873,India,12729.0,221.0,12513.857142857143,0.0370880531685768,1.3394195111900666,16.807936507936507,77.9381443298969,17.463722397476342,-37.01793721973094,15.28391167192429
2021-11-05,34344683,460265,India,10929.0,392.0,12030.42857142857,0.031831648819991,1.340134657815884,7.966666666666667,51.64786324786325,7.796529968454259,-34.27204783258595,14.439370078740158
2021-11-06,34355509,460791,India,10826.0,526.0,11744.142857142857,0.0315216186447253,1.3412434087354084,14.714060031595576,64.17182130584193,25.442338072669827,-21.33982035928144,9.343898573692552
2021-11-07,34366987,461057,India,11478.0,266.0,11596.142857142857,0.0334094889992808,1.3415694544302066,15.647058823529411,63.14782608695652,36.221518987341774,-7.367316341829086,6.6352
2021-11-08,34377113,461389,India,10126.0,332.0,11553.714285714286,0.0294643228398339,1.3421400453260866,17.80732484076433,67.92347826086956,29.537854889589905,-4.696562032884903,7.363207547169812
2021-11-09,34388579,461849,India,11466.0,460.0,11491.285714285714,0.0333535861490208,1.3430301961590212,18.644904458598727,69.88695652173914,29.623417721518987,-3.083707025411061,7.338557993730408
2021-11-10,34401670,462189,India,13091.0,340.0,11520.714285714286,0.0380678713127302,1.3435074518184729,16.564387917329093,68.29879101899827,26.12933753943217,-7.334828101644245,8.10691823899371
2021-11-11,34414186,462690,India,12516.0,501.0,11490.285714285714,0.0363819547132493,1.3444746303166957,13.403174603174604,60.76247848537005,21.32389937106918,-3.587443946188341,7.987480438184663
2021-11-12,34426036,463245,India,11850.0,555.0,11621.857142857143,0.034433474614226,1.345623992259812,14.56984126984127,65.52677029360967,23.988941548183256,1.3288490284005978,8.970078740157481
2021-11-13,34437307,463530,India,11271.0,285.0,11685.42857142857,0.0327397554571673,1.3460111732894793,11.277602523659306,61.2960413080895,23.05984251968504,-3.0778443113772456,9.803486529318542
2021-11-14,34447536,463655,India,10229.0,125.0,11507.0,0.0297032517670547,1.3459743535793096,12.052215189873415,60.66434782608696,26.67772511848341,-0.3808095952023988,8.8608
2021-11-15,34456401,463852,India,8865.0,197.0,11326.857142857143,0.0257347869525359,1.3461997960843328,14.396496815286625,64.05526770293609,24.29245283018868,-2.031390134529148,8.60377358490566
2021-11-16,34466598,464153,India,10197.0,301.0,11145.57142857143,0.0295939207347828,1.3466748299324465,16.484896661367248,64.86701208981002,25.84251968503937,1.3886397608370702,8.044025157232705
2021-11-17,34478517,464623,India,11919.0,470.0,10978.142857142857,0.0345813068060918,1.3475724608456914,17.247208931419458,67.7923875432526,27.431496062992125,3.946188340807175,7.827315541601256
2021-11-18,34489623,465082,India,11106.0,459.0,10776.714285714286,0.0322113622230224,1.348469364249067,14.047619047619047,62.499136442141626,24.62578616352201,2.6502242152466366,8.865203761755486
2021-11-19,34499925,465349,India,10302.0,267.0,10555.57142857143,0.0298698538977904,1.348840613421623,14.551669316375198,63.070689655172416,21.183254344391784,-13.324364723467864,11.348580441640378
2021-11-20,34510413,465662,India,10488.0,313.0,10443.714285714286,0.0304000660870995,1.349337662229658,14.436018957345972,63.92586206896552,25.66561514195584,4.022455089820359,7.862341772151899
2021-11-21,34518901,465911,India,8488.0,249.0,10195.0,0.0245954749947596,1.3497272117672576,15.382911392405065,62.31889081455806,28.48341232227488,-1.869760479041916,7.1616
2021-11-22,34526480,466147,India,7579.0,236.0,10011.285714285714,0.0219560871882906,1.3501144628702375,15.041335453100158,63.27979274611399,24.8783570300158,0.7847533632286996,7.435534591194968
2021-11-23,34535763,466584,India,9283.0,437.0,9880.714285714286,0.0268866099295328,1.3510169154218483,15.012759170653908,63.21972318339101,24.125984251968504,2.3542600896860986,8.27629513343799
2021-11-24,34544882,466980,India,9119.0,396.0,9480.714285714286,0.0264045129102941,1.3518066149422656,15.863275039745629,66.10189982728843,25.70504731861199,3.1136023916292976,8.55817610062893
2021-11-25,34555431,467468,India,10549.0,488.0,9401.142857142857,0.0305370850593789,1.352806162365621,14.52931854199683,62.25945017182131,23.040944881889764,4.267563527653214,9.03930817610063
2021-11-26,34563749,467933,India,8318.0,465.0,9117.714285714286,0.0240714694023091,1.353825940583008,16.44267515923567,67.20998278829605,25.89873417721519,6.002989536621824,8.836220472440944
2021-11-27,34572523,468554,India,8774.0,621.0,8872.857142857143,0.0253849777696268,1.3552785835155856,13.0173775671406,62.3,24.553627760252365,3.815868263473054,8.811708860759493
2021-11-28,34580832,468790,India,8309.0,236.0,8847.285714285714,0.0240335366904043,1.3556353994027674,13.462025316455696,60.44367417677643,26.16403785488959,0.5937031484257871,8.371794871794872
2021-11-29,34587822,468980,India,6990.0,190.0,8763.142857142857,0.0202135101896816,1.3559107595731237,15.487261146496817,63.582322357019066,25.23427672955975,1.874439461883408,7.272012578616352
2021-11-30,34596776,469247,India,8954.0,267.0,8716.142857142857,0.0258877242978794,1.3563315841915442,15.375796178343949,63.03460207612456,26.132283464566928,3.289985052316891,7.387147335423197
2021-12-01,34606541,469724,India,9765.0,477.0,8808.42857142857,0.0282251733514149,1.3573272174182331,15.253968253968257,64.49134948096886,27.101105845181674,4.017937219730942,7.667189952904239
2021-12-02,34615757,470115,India,9216.0,391.0,8618.0,0.0266308036969142,1.3580953899115944,11.558028616852146,59.396907216494846,20.930708661417324,4.218236173393124,9.52037617554859
2021-12-03,34624360,470530,India,8603.0,415.0,8658.714285714286,0.0248528437497341,1.3589565265610686,14.884126984126985,67.49571183533448,23.003159557661927,8.943198804185352,9.37735849056604
2021-12-04,34624360,470530,India,0.0,0.0,7405.285714285715,0.0,1.3589565265610686,12.01263823064771,62.88235294117647,23.168769716088327,10.848802395209582,8.985759493670885
2021-12-05,34641561,473537,India,17201.0,3007.0,8675.57142857143,0.049678896591887,1.366962071945892,11.423137876386688,60.49391304347826,23.13744075829384,1.8065967016491755,9.8208
2021-12-06,34648383,473757,India,6822.0,220.0,8651.57142857143,0.0196931079404771,1.367327877898371,13.797770700636942,63.29879101899827,22.440944881889763,4.581464872944694,8.496062992125983
2021-12-07,34656822,473952,India,8439.0,195.0,8578.0,0.024356114973667,1.3675575908258408,16.502384737678856,65.41176470588235,26.150078988941548,7.6741405082212255,7.425431711145997
2021-12-08,34666241,474111,India,9419.0,159.0,8528.57142857143,0.027177910311571,1.3676446777139757,18.96190476190476,68.99481865284974,27.552922590837284,10.573991031390134,6.883830455259027
2021-12-09,34674643,474479,India,8402.0,368.0,8412.285714285714,0.0242368360619193,1.3683745785068355,15.193343898573692,62.47758620689656,22.84119496855346,11.96562032884903,7.989045383411581
2021-12-10,34682633,474872,India,7990.0,393.0,8324.714285714286,0.0230427750907091,1.3691924716327044,17.261904761904763,67.75257731958763,26.227848101265824,13.84304932735426,7.525902668759811
2021-12-11,34690510,475434,India,7877.0,562.0,9450.0,0.0227116551387629,1.3705016155715208,15.722662440570524,64.79757785467127,26.01261829652997,8.08682634730539,7.484992101105846
2021-12-12,34697860,475636,India,7350.0,202.0,8042.714285714285,0.0211873506616111,1.3707934725657434,15.061708860759492,61.685763888888886,27.622432859399684,7.082335329341317,6.992012779552716
2021-12-13,34703644,475888,India,5784.0,252.0,7894.428571428572,0.0166696159359602,1.3712911531711194,16.251192368839426,63.07612456747405,25.70504731861199,9.028400597907323,6.158555729984301
2021-12-14,34710628,476135,India,6984.0,247.0,7686.571428571428,0.0201246877705507,1.3717268382467758,14.511111111111113,61.92426850258176,24.615141955835963,10.801195814648729,7.161442006269592
2021-12-15,34718602,476478,India,7974.0,343.0,7480.142857142857,0.0229727909273114,1.372399729689577,15.555555555555555,65.91537132987911,26.061514195583594,14.242152466367711,7.180533751962323
2021-12-16,34726049,476869,India,7447.0,391.0,7343.714285714285,0.0214495963863914,1.373231374522336,12.952456418383518,59.5396551724138,20.5062893081761,12.704035874439462,8.54858934169279
2021-12-17,34726049,476869,India,0.0,0.0,6202.285714285715,0.0,1.373231374522336,14.123613312202853,61.63931623931624,20.587025316455694,15.183856502242152,9.10204081632653
2021-12-18,34733194,477158,India,7145.0,289.0,6097.714285714285,0.0205753323679225,1.3737809428064691,11.96360759493671,59.61962134251291,21.992125984251967,18.19311377245509,8.150316455696203
2021-12-19,34746838,477554,India,13644.0,396.0,6996.857142857143,0.0392823072937087,1.3743811739071048,11.541139240506327,56.26169844020797,21.097946287519747,9.788605697151423,8.727272727272727
2021-12-20,34752164,478007,India,5326.0,453.0,6931.428571428572,0.0153280134439937,1.3754740568098147,13.813990461049285,62.37716262975778,20.28864353312303,14.295964125560538,8.19092331768388
2021-12-21,34758481,478325,India,6317.0,318.0,6836.142857142857,0.0181772853051764,1.376138963034662,15.03343949044586,62.41724137931035,21.8957345971564,13.729446935724962,8.199059561128527
2021-12-22,34765976,478759,India,7495.0,434.0,6767.714285714285,0.0215630826905233,1.377090635971215,15.835987261146498,65.45862068965518,24.20221169036335,16.03587443946188,7.992150706436421
2021-12-23,34772626,479133,India,6650.0,374.0,6653.857142857143,0.0191278967689667,1.3779028365588497,15.931637519872814,64.12199312714776,23.296062992125982,14.57100149476831,8.38871473354232
2021-12-24,34779815,479520,India,7189.0,387.0,7680.857142857143,0.020674308578239,1.378730737929457,19.75993640699523,69.85223367697594,27.658767772511847,11.6203288490284,7.852664576802508
2021-12-25,34786802,479682,India,6987.0,162.0,7658.285714285715,0.020089238542531,1.3789195109110632,14.198738170347005,58.19277108433735,19.529225908372823,-8.08221225710015,10.424050632911392
2021-12-26,34793333,479997,India,6531.0,315.0,6642.142857142857,0.0187743616099078,1.3795660220307149,10.930489731437598,51.98086956521739,22.83596214511041,8.097451274362818,7.944
2021-12-27,34799691,480290,India,6358.0,293.0,6789.571428571428,0.0182736158102381,1.3801559329937727,15.267090620031796,61.01896551724138,23.514195583596216,6.714499252615845,7.98116169544741
2021-12-28,34808886,480592,India,9195.0,302.0,7200.714285714285,0.0264226484079976,1.380658950131297,11.257551669316376,53.70172413793104,20.597791798107256,6.118086696562033,8.934065934065934
2021-12-29,34822040,480860,India,13154.0,268.0,8009.142857142857,0.0377892012976222,1.380907034740067,11.667194928684628,57.16062176165803,19.859399684044234,8.251121076233185,9.150470219435736
2021-12-30,34838804,481080,India,16764.0,220.0,9454.0,0.0481419239079627,1.3808740391891754,14.204761904761904,60.89518900343643,20.845669291338584,9.266068759342302,9.463949843260188
2021-12-31,34861579,481486,India,22775.0,406.0,11680.57142857143,0.0653725081951828,1.3811365228178565,24.276629570747215,75.71675302245251,27.0695102685624,9.532137518684603,8.09717868338558
2022-01-01,34889132,481770,India,27553.0,284.0,14618.57142857143,0.0790354332487419,1.3808598047093863,9.425867507886435,50.49143835616438,15.296998420221168,-3.01497005988024,10.039556962025316
2022-01-02,34922882,481893,India,33750.0,123.0,18507.0,0.096734994725578,1.3798775255719158,8.982622432859399,54.37152777777778,21.420886075949365,7.818862275449102,8.8752
2022-01-03,34960261,482017,India,37379.0,124.0,22938.571428571428,0.1070329762589361,1.3787568691206282,11.13195548489666,61.25778546712803,20.798107255520502,13.0,8.750392464678178
2022-01-04,35018358,482551,India,58097.0,534.0,29924.571428571428,0.1661801094677173,1.377994365127,9.273449920508744,58.11379310344827,18.66930379746836,12.345291479820627,9.43956043956044
2022-01-05,35109286,482876,India,90928.0,325.0,41035.142857142855,0.259658091335968,1.3753512389856064,5.75594294770206,53.42512908777969,16.208530805687204,13.878923766816143,10.465408805031446
2022-01-06,35226386,483178,India,117100.0,302.0,55368.857142857145,0.3335299954547732,1.3716365908214372,5.667721518987341,53.72384219554031,13.741732283464566,13.417040358744394,11.563579277864992
2022-01-07,35368372,483463,India,141986.0,285.0,72399.0,0.4030671781090511,1.3669359731909627,7.384737678855326,58.672977624784856,15.406645569620252,15.028400597907323,11.355799373040751
2022-01-08,35528004,483790,India,159632.0,327.0,91267.42857142857,0.4513411021576097,1.3617145505838155,-1.4353312302839116,45.95869191049914,7.222397476340694,4.610778443113772,13.624012638230647
2022-01-09,35707727,483936,India,161401.5,146.0,109503.35714285714,0.5058629243567925,1.3552696871464265,-6.361198738170347,37.00347222222222,3.2649842271293377,5.396706586826348,14.1568
2022-01-10,35875790,484213,India,161401.5,277.0,127220.85714285714,0.4706628344055552,1.3496929266226612,8.203174603174602,61.144329896907216,14.248427672955977,11.011958146487297,11.38679245283019
2022-01-11,36070510,484655,India,161401.5,442.0,141978.64285714287,0.5427615670623664,1.3436322358624817,5.939778129952456,56.22010398613518,13.330708661417322,8.741405082212257,12.078740157480317
2022-01-12,36317927,485035,India,161401.5,380.0,152046.2857142857,0.6859259821943242,1.335525014960243,7.851030110935024,61.18793103448276,16.529968454258675,10.590433482810164,12.534591194968554
2022-01-13,36582129,485446,India,161401.5,411.0,158375.07142857142,0.7274699351645264,1.3270031386090186,9.773015873015874,67.13298791018998,18.495283018867923,7.261584454409567,12.717425431711144
2022-01-14,36850962,485752,India,161401.5,306.0,161148.7142857143,0.734875217349984,1.318152834110545,-1.4683544303797469,46.05972696245734,3.862776025236593,-9.539611360239164,16.845669291338584
2022-01-15,37122164,486066,India,161401.5,314.0,161401.5,0.7359427957403186,1.3093687102939364,-3.618897637795276,41.922813036020585,3.3391167192429023,-0.4131736526946107,15.84493670886076
2022-01-16,37380253,486451,India,161401.5,385.0,161401.5,0.6952423355491844,1.301358233182638,-8.666139240506329,31.74093264248705,2.1421800947867298,3.1786786786786787,15.51923076923077
2022-01-17,37618271,486761,India,161401.5,310.0,161401.5,0.6367479642259255,1.293948358232626,6.226984126984127,54.02413793103448,12.884858044164035,7.077727952167414,13.878930817610064
2022-01-18,37901241,487202,India,161401.5,441.0,161401.5,0.7522142631169793,1.285451312794745,5.014263074484944,51.17820069204152,11.207278481012658,7.911808669656203,14.325471698113208
2022-01-19,38218773,487693,India,161401.5,491.0,161401.5,0.8377878708509812,1.2760561413104496,9.774960380348652,58.35233160621762,12.238170347003155,12.614349775784753,13.99685534591195
2022-01-20,38566027,488396,India,161401.5,703.0,161401.5,0.9085953649009104,1.2663891979331965,9.236133122028528,56.95704467353952,10.18769716088328,11.497757847533633,15.031397174254318
2022-01-21,38903731,488884,India,161401.5,488.0,161401.5,0.8756515157757994,1.2566506795967718,9.239302694136292,59.761986301369866,10.936808846761451,13.641255605381168,15.188976377952756
2022-01-22,39237264,489409,India,161401.5,525.0,161401.5,0.8573290823957302,1.2473066419717749,2.717219589257504,48.19277108433735,6.099212598425197,9.176646706586826,15.84493670886076
2022-01-23,39543328,489848,India,161401.5,439.0,161401.5,0.7800340003319306,1.2387627060625752,-5.9399684044233805,32.27115716753023,-0.292259083728278,4.6611694152923535,16.395833333333332
2022-01-24,39799202,490462,India,161401.5,614.0,161401.5,0.6470724972870157,1.2323412916671044,10.05079365079365,58.30381944444444,10.701421800947868,11.541106128550076,14.39937106918239
2022-01-25,40085116,491127,India,161401.5,665.0,161401.5,0.7183912883479415,1.2252103748433707,11.92063492063492,59.0,12.93543307086614,10.460388639760836,13.973228346456692
2022-01-26,40371500,491700,India,161401.5,573.0,161401.5,0.7144397436694483,1.217938397136594,9.803486529318542,55.67068965517242,6.548895899053628,-16.236173393124066,17.614173228346456
2022-01-27,40622709,492327,India,161401.5,627.0,161401.5,0.6222434142897804,1.2119501926865588,10.479430379746836,57.74442538593482,11.847003154574132,13.343796711509716,14.14622641509434
2022-01-28,40858241,493198,India,161401.5,871.0,161401.5,0.5798037742879236,1.2070955281701925,10.203174603174602,59.7039586919105,11.044233807266982,16.95964125560538,14.862776025236592
2022-01-29,41092522,494091,India,161401.5,893.0,161401.5,0.5733996233464822,1.2023866532212355,8.884858044164037,57.61178509532063,11.776377952755906,21.976047904191617,13.879746835443038
2022-01-30,41302440,495050,India,161401.5,959.0,161401.5,0.5108423376885884,1.198597467849357,5.746835443037975,51.041739130434784,10.337025316455696,17.373873873873872,13.880191693290737
2022-01-31,41469499,496242,India,161401.5,1192.0,161401.5,0.4044773141732127,1.196643345028113,12.911111111111111,61.342608695652174,13.48031496062992,15.443946188340806,13.596546310832023
2022-02-01,41630885,497975,India,161386.0,1733.0,161399.2857142857,0.3891679520893198,1.1961672205623302,13.610492845786965,61.088235294117645,15.470774091627172,15.333333333333334,13.467716535433071
2022-02-02,41803318,498983,India,161401.5,1008.0,161399.2857142857,0.4141948940071804,1.1936444853492252,18.67353407290016,69.91145833333333,20.69145569620253,18.508221225710017,12.505511811023622
2022-02-03,41952712,500055,India,149394.0,1072.0,159683.92857142858,0.3573735462816696,1.191949164096948,14.15689381933439,61.321917808219176,15.988958990536275,16.12406576980568,13.5839874411303
2022-02-04,42080664,501114,India,127952.0,1059.0,154905.42857142858,0.3049910098779751,1.1908414753151233,15.064976228209192,65.37068965517241,17.94470774091627,15.782934131736528,13.464566929133856
